EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
0.027,15.340,-8.955,-10.856,8.726,0.017,-5.658,-5.026,0.000
-1.283,15.599,-7.901,-10.754,9.388,-0.477,-6.958,-6.025,0.000
-2.436,14.706,-5.864,-11.233,9.090,-2.212,-7.943,-6.501,0.000
-3.043,12.936,-3.599,-12.175,8.234,-4.479,-8.172,-6.398,0.000
-2.752,10.801,-1.842,-13.245,7.245,-6.306,-7.334,-5.751,0.000
-1.386,8.758,-0.882,-14.010,6.348,-7.153,-5.461,-4.672,0.000
1.025,7.077,-0.418,-13.972,5.504,-7.209,-2.977,-3.336,0.000
4.269,5.845,0.137,-12.732,4.542,-7.042,-0.460,-1.931,0.000
7.848,5.012,1.176,-10.258,3.395,-6.992,1.688,-0.617,0.000
10.930,4.458,2.679,-6.980,2.213,-6.856,3.349,0.472,0.000
12.640,4.088,4.312,-3.605,1.253,-6.110,4.575,1.239,0.000
12.528,3.941,5.593,-0.931,0.669,-4.397,5.346,1.643,0.000
10.732,4.228,5.980,0.194,0.409,-1.771,5.431,1.689,0.000
7.788,5.167,5.077,-0.839,0.254,1.389,4.526,1.410,0.000
4.467,6.660,2.980,-3.826,-0.130,4.518,2.590,0.874,0.000
1.701,8.154,0.394,-7.551,-1.159,6.948,0.002,0.182,0.000
0.305,8.946,-1.722,-10.439,-3.144,8.121,-2.636,-0.535,0.000
0.577,8.699,-2.646,-11.559,-5.922,7.887,-4.791,-1.108,0.000
2.190,7.660,-2.078,-11.016,-8.719,6.578,-6.120,-1.304,0.000
4.465,6.421,-0.107,-9.533,-10.550,4.755,-6.510,-0.924,0.000
6.660,5.528,2.753,-7.770,-10.861,2.902,-6.154,0.007,0.000
8.099,5.296,5.588,-5.957,-9.793,1.310,-5.538,1.170,0.000
8.285,5.766,7.425,-3.972,-7.941,0.138,-5.179,2.131,0.000
7.095,6.640,7.710,-1.639,-6.030,-0.408,-5.240,2.628,0.000
4.794,7.301,6.457,1.075,-4.756,0.043,-5.384,2.694,0.000
1.886,7.139,4.077,4.047,-4.617,1.842,-5.064,2.557,0.000
-0.982,6.078,1.248,7.037,-5.704,4.868,-4.009,2.482,0.000
-3.029,4.773,-1.162,9.726,-7.675,8.321,-2.457,2.691,0.000
-3.575,4.185,-2.381,11.814,-9.976,11.132,-0.976,3.326,0.000
-2.426,4.884,-2.150,13.108,-12.058,12.611,-0.181,4.425,0.000
-0.005,6.745,-0.858,13.527,-13.451,12.710,-0.611,5.931,0.000
2.918,9.195,0.771,13.076,-13.822,11.834,-2.574,7.734,0.000
5.529,11.583,2.048,11.873,-13.071,10.566,-5.865,9.671,0.000
7.086,13.374,2.487,10.151,-11.335,9.490,-9.684,11.501,0.000
7.086,14.229,1.853,8.144,-8.874,8.998,-13.030,12.950,0.000
5.542,14.058,0.228,5.921,-6.012,9.035,-15.231,13.733,0.000
3.048,12.971,-1.993,3.322,-3.114,9.044,-16.132,13.546,0.000
0.402,11.190,-4.287,0.127,-0.509,8.339,-15.912,12.159,0.000
-1.905,9.046,-6.144,-3.606,1.595,6.714,-14.813,9.650,0.000
-3.886,7.003,-7.105,-7.364,3.114,4.695,-12.974,6.490,0.000
-5.826,5.543,-6.868,-10.442,4.042,3.138,-10.472,3.338,0.000
-7.853,5.005,-5.534,-12.357,4.401,2.570,-7.556,0.778,0.000
-9.697,5.543,-3.691,-13.023,4.205,2.888,-4.791,-0.765,0.000
-10.874,7.106,-2.132,-12.653,3.471,3.581,-2.828,-1.083,0.000
-11.066,9.311,-1.482,-11.644,2.277,4.107,-1.981,-0.322,0.000
-10.295,11.401,-2.064,-10.485,0.801,4.100,-2.049,1.003,0.000
-8.822,12.605,-3.915,-9.631,-0.735,3.403,-2.533,2.249,0.000
-6.983,12.737,-6.760,-9.367,-2.128,2.075,-2.948,2.960,0.000
-5.089,12.427,-10.047,-9.802,-3.211,0.337,-2.991,2.978,0.000
-3.349,12.674,-13.162,-10.913,-3.870,-1.536,-2.577,2.373,0.000
-1.815,14.105,-15.693,-12.534,-4.071,-3.269,-1.879,1.369,0.000
-0.398,16.649,-17.497,-14.359,-3.858,-4.584,-1.303,0.282,0.000
1.012,19.741,-18.603,-16.030,-3.345,-5.263,-1.249,-0.591,0.000
2.343,22.634,-19.091,-17.218,-2.762,-5.284,-1.735,-1.104,0.000
3.263,24.571,-19.008,-17.643,-2.474,-4.862,-2.254,-1.289,0.000
3.382,25.021,-18.399,-17.110,-2.838,-4.366,-2.129,-1.285,0.000
2.640,24.012,-17.463,-15.645,-3.925,-4.230,-1.122,-1.253,0.000
1.473,22.219,-16.628,-13.513,-5.410,-4.925,0.293,-1.330,0.000
0.518,20.528,-16.358,-11.047,-6.773,-6.770,1.295,-1.586,0.000
0.131,19.430,-16.777,-8.415,-7.593,-9.552,1.325,-1.941,0.000
0.167,18.776,-17.515,-5.529,-7.672,-12.373,0.368,-2.140,0.000
0.226,18.058,-17.933,-2.213,-7.063,-14.099,-1.189,-1.891,0.000
0.098,16.895,-17.459,1.434,-6.136,-14.060,-2.797,-1.108,0.000
-0.008,15.291,-15.745,4.847,-5.588,-12.329,-3.889,-0.010,0.000
0.338,13.537,-12.694,7.218,-6.097,-9.493,-4.057,1.038,0.000
1.366,12.038,-8.573,7.880,-7.741,-6.379,-3.295,1.762,0.000
2.889,11.200,-4.024,6.442,-9.768,-3.891,-2.053,2.085,0.000
4.456,11.252,0.182,2.856,-11.017,-2.710,-0.955,2.089,0.000
5.597,11.958,3.406,-2.346,-10.582,-2.818,-0.429,1.936,0.000
5.958,12.519,5.209,-7.983,-8.072,-3.366,-0.559,1.816,0.000
5.381,12.029,5.393,-12.698,-3.608,-3.213,-1.168,1.898,0.000
4.032,10.233,4.168,-15.610,2.094,-1.747,-1.927,2.289,0.000
2.423,7.843,2.189,-16.518,7.728,0.764,-2.422,3.030,0.000
1.126,6.038,0.282,-15.700,11.945,3.524,-2.296,4.082,0.000
0.368,5.663,-0.882,-13.685,14.134,5.750,-1.453,5.234,0.000
-0.131,6.867,-0.892,-11.095,14.692,6.936,-0.117,6.064,0.000
-0.906,9.247,0.354,-8.485,14.540,6.881,1.291,6.152,0.000
-2.340,12.040,2.499,-6.231,14.438,5.680,2.288,5.481,0.000
-4.471,14.265,4.690,-4.541,14.653,3.649,2.370,4.606,0.000
-7.061,15.087,5.954,-3.462,15.073,1.206,1.185,4.296,0.000
-9.684,14.342,5.745,-2.808,15.496,-1.143,-1.122,4.953,0.000
-11.779,12.701,4.145,-2.144,15.820,-2.768,-3.775,6.343,0.000
-12.894,11.204,1.623,-1.008,16.081,-3.098,-5.773,7.827,0.000
-13.059,10.622,-1.254,0.706,16.408,-1.997,-6.472,8.708,0.000
-12.920,11.181,-3.977,2.585,16.981,0.105,-5.820,8.412,0.000
-13.324,12.654,-6.159,3.969,17.921,2.504,-4.169,6.663,0.000
-14.665,14.453,-7.541,4.391,19.125,4.606,-2.019,3.821,0.000
-16.587,15.713,-7.928,3.767,20.205,6.095,0.138,0.978,0.000
-18.293,15.617,-7.216,2.347,20.694,6.897,1.931,-0.582,0.000
-19.005,13.850,-5.556,0.682,20.376,7.077,3.210,-0.198,0.000
-18.187,10.757,-3.434,-0.415,19.415,6.746,4.029,1.845,0.000
-15.658,7.067,-1.483,-0.201,18.178,5.989,4.540,4.657,0.000
-11.814,3.615,-0.248,1.470,16.966,4.845,4.898,7.185,0.000
-7.678,1.230,-0.103,3.960,15.888,3.317,5.205,8.422,0.000
-4.440,0.526,-1.196,6.294,14.891,1.428,5.483,7.664,0.000
-2.820,1.536,-3.283,7.809,13.860,-0.659,5.599,4.921,0.000
-2.850,3.627,-5.690,8.436,12.678,-2.575,5.243,1.000,0.000
-4.071,5.860,-7.634,8.511,11.236,-3.908,4.091,-2.985,0.000
-5.764,7.441,-8.663,8.439,9.408,-4.459,2.126,-6.251,0.000
-7.069,7.903,-8.818,8.503,7.023,-4.338,-0.230,-8.603,0.000
-7.241,7.121,-8.437,8.813,3.964,-3.833,-2.314,-10.260,0.000
-5.993,5.408,-7.856,9.315,0.435,-3.214,-3.514,-11.593,0.000
-3.581,3.491,-7.252,9.837,-2.911,-2.642,-3.372,-12.938,0.000
-0.564,2.152,-6.661,10.199,-5.277,-2.164,-1.683,-14.473,0.000
2.426,1.699,-6.077,10.340,-6.228,-1.745,1.273,-16.081,0.000
4.791,1.772,-5.532,10.362,-5.885,-1.297,4.670,-17.311,0.000
6.108,1.690,-5.085,10.436,-4.731,-0.729,7.520,-17.619,0.000
6.363,1.005,-4.769,10.657,-3.347,0.018,9.213,-16.747,0.000
6.001,-0.242,-4.546,10.984,-2.268,0.963,9.711,-14.862,0.000
5.639,-1.672,-4.323,11.303,-1.868,2.097,9.366,-12.387,0.000
5.668,-2.852,-3.963,11.542,-2.224,3.394,8.668,-9.786,0.000
6.079,-3.456,-3.307,11.732,-3.107,4.807,8.108,-7.475,0.000
6.626,-3.356,-2.296,11.976,-4.134,6.289,8.007,-5.754,0.000
7.095,-2.766,-1.239,12.409,-4.916,7.797,8.314,-4.753,0.000
7.452,-2.267,-0.929,13.160,-5.107,9.290,8.544,-4.462,0.000
7.817,-2.513,-2.225,14.283,-4.464,10.680,8.081,-4.796,0.000
8.383,-3.793,-5.289,15.593,-2.975,11.731,6.638,-5.634,0.000
9.358,-5.856,-9.265,16.590,-0.897,11.984,4.454,-6.832,0.000
10.858,-8.129,-12.795,16.666,1.388,10.972,2.076,-8.247,0.000
12.729,-9.993,-14.818,15.419,3.518,8.625,0.057,-9.713,0.000
14.478,-10.909,-14.907,12.774,5.195,5.445,-1.182,-11.031,0.000
15.539,-10.530,-13.250,8.922,6.212,2.247,-1.444,-12.040,0.000
15.706,-8.900,-10.667,4.338,6.487,-0.188,-0.904,-12.766,0.000
15.309,-6.485,-8.557,-0.223,6.034,-1.248,-0.127,-13.476,0.000
14.939,-3.915,-8.249,-3.973,4.919,-0.622,0.216,-14.509,0.000
15.017,-1.648,-9.997,-6.418,3.237,1.405,-0.234,-15.969,0.000
15.589,0.145,-12.606,-7.440,1.109,3.889,-1.368,-17.595,0.000
16.425,1.510,-14.291,-7.199,-1.347,5.713,-2.783,-18.920,0.000
17.209,2.573,-14.036,-6.069,-4.021,6.303,-4.021,-19.535,0.000
17.641,3.450,-12.191,-4.588,-6.795,5.913,-4.685,-19.189,0.000
17.547,4.243,-9.915,-3.290,-9.503,5.266,-4.516,-17.811,0.000
17.006,5.098,-8.229,-2.522,-11.825,5.002,-3.511,-15.559,0.000
16.374,6.248,-7.522,-2.395,-13.205,5.403,-1.922,-12.803,0.000
16.039,7.914,-7.584,-2.823,-13.079,6.398,-0.115,-9.966,0.000
16.032,10.084,-7.765,-3.504,-11.329,7.614,1.582,-7.334,0.000
15.857,12.402,-7.137,-3.916,-8.447,8.443,2.922,-5.014,0.000
14.813,14.343,-4.915,-3.536,-5.245,8.313,3.738,-3.034,0.000
12.551,15.458,-1.117,-2.182,-2.449,7.095,3.921,-1.537,0.000
9.327,15.475,3.217,-0.136,-0.528,5.235,3.384,-0.894,0.000
5.748,14.342,6.661,2.068,0.362,3.423,2.103,-1.472,0.000
2.403,12.365,8.362,3.952,0.483,2.126,0.294,-3.131,0.000
-0.318,10.239,8.432,5.220,0.501,1.378,-1.515,-4.996,0.000
-2.294,8.712,7.595,5.765,1.119,0.962,-2.720,-5.896,0.000
-3.743,8.072,6.646,5.663,2.505,0.740,-3.035,-5.087,0.000
-5.195,7.953,6.157,5.131,4.070,0.835,-2.649,-2.555,0.000
-7.172,7.640,6.399,4.414,4.895,1.505,-2.010,1.185,0.000
-9.666,6.561,7.324,3.692,4.440,2.819,-1.490,5.315,0.000
-11.919,4.512,8.627,3.056,2.859,4.490,-1.223,8.862,0.000
-12.891,1.628,9.914,2.540,0.748,6.010,-1.136,10.984,0.000
-12.039,-1.614,10.842,2.182,-1.257,6.855,-1.039,11.363,0.000
-9.648,-4.434,11.151,2.062,-2.683,6.588,-0.685,10.283,0.000
-6.496,-6.023,10.700,2.258,-3.286,5.005,0.152,8.337,0.000
-3.342,-5.928,9.575,2.740,-3.076,2.443,1.622,6.086,0.000
-0.674,-4.166,8.125,3.331,-2.260,-0.114,3.793,3.908,0.000
1.349,-1.109,6.790,3.820,-1.136,-1.515,6.628,1.972,0.000
2.902,2.530,5.861,4.179,-0.036,-1.203,9.850,0.246,0.000
4.433,5.715,5.391,4.656,0.669,0.489,12.873,-1.458,0.000
6.395,7.479,5.253,5.612,0.650,2.712,15.024,-3.341,0.000
8.871,7.559,5.222,7.225,-0.222,4.637,15.909,-5.409,0.000
11.427,6.619,5.032,9.340,-1.821,5.703,15.535,-7.387,0.000
13.409,5.760,4.470,11.557,-3.828,5.666,14.184,-8.860,0.000
14.402,5.781,3.528,13.288,-5.726,4.598,12.266,-9.501,0.000
14.417,6.857,2.441,13.797,-6.789,2.818,10.237,-9.154,0.000
13.731,8.703,1.515,12.488,-6.355,0.731,8.464,-7.873,0.000
12.625,10.862,0.857,9.470,-4.308,-1.286,7.075,-6.051,0.000
11.238,12.889,0.261,5.765,-1.264,-2.896,5.929,-4.460,0.000
9.576,14.468,-0.621,2.740,1.827,-3.843,4.776,-3.933,0.000
7.631,15.505,-1.975,1.261,4.218,-4.045,3.482,-4.851,0.000
5.465,16.108,-3.674,1.335,5.600,-3.603,2.128,-6.952,0.000
3.222,16.477,-5.397,2.370,6.035,-2.743,0.902,-9.583,0.000
1.149,16.808,-6.797,3.520,5.852,-1.790,-0.099,-12.012,0.000
-0.392,17.254,-7.594,3.899,5.551,-1.159,-0.972,-13.570,0.000
-1.081,17.885,-7.632,2.889,5.606,-1.206,-1.924,-13.808,0.000
-0.917,18.599,-6.983,0.611,6.246,-1.972,-3.123,-12.740,0.000
-0.322,19.079,-5.954,-1.937,7.392,-3.091,-4.613,-10.888,0.000
0.102,18.926,-4.929,-3.487,8.784,-4.049,-6.304,-8.958,0.000
-0.054,17.866,-4.157,-3.418,10.112,-4.589,-7.915,-7.409,0.000
-0.851,15.825,-3.678,-2.137,11.078,-4.881,-8.963,-6.288,0.000
-2.080,12.916,-3.385,-0.616,11.459,-5.321,-8.987,-5.377,0.000
-3.364,9.492,-3.129,0.328,11.223,-6.159,-7.942,-4.455,0.000
-4.224,6.162,-2.772,0.397,10.548,-7.316,-6.357,-3.442,0.000
-4.252,3.537,-2.237,-0.265,9.712,-8.518,-5.019,-2.396,0.000
-3.380,1.832,-1.557,-1.232,8.966,-9.556,-4.510,-1.455,0.000
-1.967,0.731,-0.899,-1.950,8.488,-10.420,-5.004,-0.798,0.000
-0.545,-0.331,-0.486,-2.001,8.362,-11.241,-6.318,-0.549,0.000
0.516,-1.738,-0.510,-1.493,8.544,-12.130,-7.944,-0.640,0.000
1.162,-3.480,-1.098,-1.182,8.867,-13.076,-9.100,-0.762,0.000
1.546,-5.277,-2.278,-2.014,9.158,-13.956,-9.034,-0.538,0.000
1.850,-6.783,-3.874,-4.358,9.405,-14.547,-7.494,0.208,0.000
2.176,-7.706,-5.466,-7.687,9.833,-14.548,-4.885,1.336,0.000
2.537,-7.883,-6.594,-10.975,10.722,-13.707,-1.935,2.505,0.000
2.896,-7.375,-7.106,-13.298,12.068,-12.041,0.751,3.327,0.000
3.200,-6.476,-7.285,-14.098,13.426,-9.928,2.881,3.436,0.000
3.419,-5.530,-7.632,-13.219,14.187,-7.887,4.419,2.587,0.000
3.594,-4.680,-8.519,-10.979,14.051,-6.291,5.427,0.832,0.000
3.844,-3.782,-10.022,-8.116,13.240,-5.244,5.949,-1.432,0.000
4.267,-2.580,-11.970,-5.469,12.259,-4.635,6.027,-3.686,0.000
4.750,-1.058,-14.009,-3.586,11.499,-4.220,5.863,-5.582,0.000
4.884,0.392,-15.644,-2.613,11.035,-3.675,5.912,-7.058,0.000
4.227,1.177,-16.401,-2.404,10.694,-2.735,6.690,-8.234,0.000
2.780,0.862,-16.049,-2.638,10.205,-1.389,8.422,-9.230,0.000
1.200,-0.678,-14.650,-2.897,9.295,0.041,10.889,-10.057,0.000
0.389,-3.271,-12.460,-2.819,7.784,1.081,13.578,-10.612,0.000
0.779,-6.403,-9.869,-2.291,5.716,1.363,15.880,-10.715,0.000
2.014,-9.219,-7.372,-1.507,3.387,0.723,17.169,-10.127,0.000
3.280,-10.876,-5.404,-0.791,1.190,-0.773,17.015,-8.657,0.000
3.815,-11.098,-4.099,-0.345,-0.589,-2.727,15.554,-6.378,0.000
3.178,-10.365,-3.210,-0.125,-1.829,-4.369,13.609,-3.702,0.000
1.330,-9.506,-2.325,0.093,-2.530,-4.882,12.238,-1.168,0.000
-1.189,-9.078,-1.189,0.617,-2.744,-3.896,12.055,0.854,0.000
-3.242,-9.093,0.148,1.784,-2.526,-1.680,12.959,2.284,0.000
-3.662,-9.214,1.419,3.809,-1.942,1.115,14.377,3.227,0.000
-2.167,-9.165,2.288,6.488,-1.177,3.764,15.621,3.819,0.000
0.298,-8.941,2.429,9.087,-0.584,5.611,16.070,4.120,0.000
2.258,-8.712,1.649,10.700,-0.537,6.236,15.339,4.117,0.000
2.832,-8.542,0.121,10.827,-1.163,5.730,13.502,3.798,0.000
2.222,-8.236,-1.544,9.589,-2.226,4.754,11.147,3.195,0.000
1.271,-7.472,-2.627,7.484,-3.293,4.162,9.026,2.378,0.000
0.667,-6.088,-2.826,5.035,-3.961,4.467,7.606,1.454,0.000
0.526,-4.241,-2.469,2.605,-3.958,5.623,6.893,0.553,0.000
0.531,-2.278,-2.240,0.384,-3.178,7.227,6.594,-0.199,0.000
0.321,-0.553,-2.757,-1.532,-1.736,8.794,6.372,-0.713,0.000
-0.280,0.677,-4.367,-3.041,0.030,9.915,5.983,-0.946,0.000
-1.209,1.316,-7.052,-3.990,1.713,10.345,5.344,-0.909,0.000
-2.182,1.534,-10.195,-4.153,2.998,10.100,4.597,-0.737,0.000
-2.734,1.780,-12.520,-3.222,3.714,9.450,4.113,-0.714,0.000
-2.448,2.516,-12.702,-0.983,3.785,8.713,4.277,-1.131,0.000
-1.307,3.771,-10.409,2.269,3.166,7.968,5.129,-2.043,0.000
0.190,4.966,-6.702,5.563,1.802,6.937,6.223,-3.161,0.000
1.359,5.295,-3.306,7.714,-0.327,5.217,6.889,-4.045,0.000
1.846,4.388,-1.489,8.086,-2.991,2.734,6.640,-4.406,0.000
1.837,2.592,-1.575,6.884,-5.622,-0.059,5.357,-4.249,0.000
1.773,0.600,-3.130,4.834,-7.600,-2.480,3.233,-3.811,0.000
1.828,-1.176,-5.257,2.713,-8.746,-4.143,0.768,-3.495,0.000
1.661,-2.911,-6.822,1.108,-9.524,-5.183,-1.264,-3.825,0.000
0.737,-5.043,-6.898,0.306,-10.645,-6.034,-2.105,-5.222,0.000
-0.990,-7.588,-5.411,0.182,-12.367,-7.017,-1.455,-7.600,0.000
-2.754,-9.773,-3.329,0.225,-14.162,-8.115,0.385,-10.217,0.000
-3.451,-10.471,-2.002,-0.151,-15.087,-9.037,2.815,-12.093,0.000
-2.516,-9.023,-2.156,-1.158,-14.453,-9.356,5.318,-12.655,0.000
-0.326,-5.615,-3.461,-2.463,-12.135,-8.593,7.644,-12.000,0.000
2.162,-1.058,-4.947,-3.488,-8.483,-6.454,9.743,-10.673,0.000
3.991,3.475,-5.656,-3.909,-4.231,-3.261,11.590,-9.336,0.000
4.489,6.605,-4.971,-3.882,-0.409,-0.116,13.052,-8.593,0.000
3.415,7.216,-2.726,-3.856,2.074,1.696,13.918,-8.781,0.000
1.163,5.244,0.635,-4.232,3.045,1.692,14.028,-9.660,0.000
-1.218,1.908,4.053,-5.190,3.266,0.583,13.324,-10.321,0.000
-2.580,-1.085,6.358,-6.658,3.827,-0.372,11.892,-9.743,0.000
-2.502,-2.717,6.981,-8.278,5.188,-0.455,10.088,-7.724,0.000
-1.601,-3.144,6.203,-9.402,6.744,0.007,8.576,-5.261,0.000
-0.960,-3.212,4.789,-9.381,7.395,0.078,8.036,-3.845,0.000
-1.224,-3.606,3.461,-8.004,6.564,-0.933,8.645,-4.268,0.000
-2.176,-4.407,2.654,-5.657,4.688,-3.037,9.883,-6.084,0.000
-3.077,-5.250,2.532,-3.012,2.828,-5.695,10.904,-8.097,0.000
-3.309,-5.736,3.112,-0.590,1.992,-8.075,11.120,-9.178,0.000
-2.706,-5.676,4.371,1.427,2.792,-9.227,10.452,-8.673,0.000
-1.517,-5.102,6.219,3.093,5.320,-8.451,9.217,-6.507,0.000
-0.299,-4.186,8.270,4.459,8.926,-5.907,7.930,-3.328,0.000
0.177,-3.164,9.707,5.415,12.196,-2.802,7.181,-0.477,0.000
-0.735,-2.241,9.644,5.752,13.626,-0.679,7.363,0.661,0.000
-3.024,-1.539,7.773,5.341,12.655,-0.327,8.235,-0.347,0.000
-5.837,-1.105,4.642,4.233,10.044,-1.337,8.759,-2.620,0.000
-8.006,-0.953,1.275,2.652,7.226,-2.606,7.665,-4.660,0.000
-8.834,-1.087,-1.363,1.035,5.337,-3.131,4.363,-5.410,0.000
-8.428,-1.522,-2.601,0.041,4.779,-2.406,-0.671,-4.724,0.000
-7.395,-2.252,-2.183,0.234,5.347,-0.427,-6.290,-3.104,0.000
-6.380,-3.167,-0.485,1.506,6.478,2.338,-11.188,-1.227,0.000
-5.812,-4.012,1.458,2.841,7.441,5.040,-14.131,0.328,0.000
-5.858,-4.497,2.445,2.909,7.581,6.792,-14.270,1.204,0.000
-6.419,-4.469,1.799,1.039,6.578,7.099,-11.675,1.298,0.000
-7.197,-3.974,-0.386,-2.368,4.481,5.977,-7.465,0.698,0.000
-7.857,-3.172,-3.542,-6.253,1.582,3.799,-3.195,-0.423,0.000
-8.224,-2.218,-7.024,-9.515,-1.659,1.195,-0.094,-1.849,0.000
-8.338,-1.205,-10.303,-11.314,-4.627,-1.003,1.218,-3.317,0.000
-8.357,-0.172,-13.036,-11.223,-6.711,-2.045,0.698,-4.549,0.000
-8.422,0.840,-15.039,-9.457,-7.522,-1.696,-1.117,-5.280,0.000
-8.590,1.745,-16.208,-6.880,-6.936,-0.382,-3.178,-5.245,0.000
-8.842,2.407,-16.498,-4.584,-5.075,1.145,-4.395,-4.268,0.000
-9.116,2.648,-15.979,-3.413,-2.413,2.249,-4.285,-2.468,0.000
-9.328,2.251,-14.872,-3.790,0.201,2.617,-3.188,-0.335,0.000
-9.409,1.097,-13.458,-5.742,1.907,2.246,-1.874,1.534,0.000
-9.354,-0.508,-11.986,-8.803,2.425,1.443,-0.938,2.841,0.000
-9.232,-1.689,-10.626,-12.012,2.279,0.778,-0.530,3.746,0.000
-9.123,-1.402,-9.441,-14.318,2.380,0.812,-0.461,4.648,0.000
-8.995,0.901,-8.309,-15.140,3.392,1.700,-0.455,5.794,0.000
-8.656,4.998,-6.920,-14.560,5.429,3.046,-0.315,7.089,0.000
-7.890,10.119,-4.986,-13.053,8.127,4.170,-0.006,8.176,0.000
-6.734,15.155,-2.643,-11.131,10.716,4.490,0.245,8.605,0.000
-5.595,18.753,-0.623,-9.153,12.075,3.678,-0.057,7.919,0.000
-5.022,19.771,0.152,-7.328,11.167,1.679,-1.416,5.838,0.000
-5.290,18.033,-0.721,-5.833,7.743,-1.217,-3.884,2.625,0.000
-6.226,14.560,-2.820,-4.926,2.584,-4.375,-6.872,-0.780,0.000
-7.366,10.904,-5.243,-4.892,-3.002,-7.040,-9.487,-3.219,0.000
-8.197,8.227,-7.102,-5.858,-7.798,-8.589,-11.012,-4.003,0.000
-8.275,6.913,-7.755,-7.709,-10.935,-8.597,-11.111,-3.179,0.000
-7.323,6.743,-6.907,-10.115,-12.008,-6.940,-9.835,-1.288,0.000
-5.402,7.200,-4.745,-12.477,-11.297,-4.117,-7.717,0.953,0.000
-2.935,7.679,-1.934,-13.894,-9.765,-1.373,-5.772,2.826,0.000
-0.509,7.708,0.772,-13.525,-8.545,-0.086,-5.077,3.814,0.000
1.366,7.175,3.027,-11.242,-8.229,-0.791,-6.150,3.881,0.000
2.333,6.366,5.081,-7.868,-8.597,-2.783,-8.736,3.522,0.000
2.293,5.746,7.434,-4.682,-8.945,-4.674,-12.111,3.456,0.000
1.679,5.672,10.210,-2.709,-8.592,-5.238,-15.462,4.210,0.000
1.538,6.282,12.846,-2.416,-7.141,-3.804,-18.057,5.943,0.000
2.976,7.497,14.426,-3.731,-4.606,-0.367,-19.386,8.467,0.000
6.183,8.980,14.268,-6.007,-1.678,4.165,-19.336,11.187,0.000
10.020,10.136,12.187,-8.066,0.199,7.932,-18.183,13.090,0.000
12.753,10.362,8.467,-8.691,-0.464,8.991,-16.360,13.179,0.000
13.228,9.467,3.905,-7.328,-3.991,6.684,-14.188,11.204,0.000
11.386,7.824,-0.199,-4.329,-9.058,2.155,-11.777,7.936,0.000
7.999,6.086,-2.525,-0.605,-13.542,-2.544,-9.111,4.690,0.000
4.294,4.769,-2.446,2.768,-15.788,-5.743,-6.258,2.684,0.000
1.720,4.073,-0.250,4.735,-15.156,-6.738,-3.495,2.762,0.000
1.420,3.923,3.195,4.577,-11.893,-5.669,-1.179,5.246,0.000
3.442,4.070,6.812,2.477,-7.012,-3.315,0.496,9.601,0.000
6.497,4.162,9.481,-0.315,-2.109,-0.869,1.603,14.366,0.000
8.803,3.888,10.322,-2.183,1.286,0.532,2.374,17.866,0.000
9.340,3.136,9.125,-2.188,2.594,0.385,3.031,19.257,0.000
8.370,2.041,6.444,-0.489,2.463,-1.026,3.698,18.907,0.000
6.923,0.839,3.232,2.087,2.140,-3.008,4.418,17.860,0.000
5.952,-0.323,0.440,4.705,2.587,-4.939,5.224,17.039,0.000
5.896,-1.471,-1.136,6.866,4.064,-6.481,6.194,16.839,0.000
6.689,-2.714,-1.017,8.388,6.276,-7.558,7.421,17.205,0.000
7.884,-4.079,0.654,9.212,8.621,-8.252,8.909,17.849,0.000
8.793,-5.408,3.047,9.224,10.363,-8.704,10.526,18.430,0.000
8.810,-6.442,5.104,8.291,10.930,-9.019,12.052,18.712,0.000
7.856,-6.968,6.188,6.477,10.331,-9.170,13.268,18.699,0.000
6.526,-6.877,6.329,4.171,9.274,-8.974,13.974,18.653,0.000
5.645,-6.187,5.953,1.915,8.701,-8.225,14.031,18.891,0.000
5.585,-5.086,5.444,0.160,9.064,-6.933,13.425,19.472,0.000
5.975,-3.953,4.908,-0.851,10.026,-5.435,12.277,20.068,0.000
6.066,-3.182,4.232,-1.107,10.825,-4.188,10.790,20.184,0.000
5.375,-2.947,3.307,-0.905,10.882,-3.441,9.217,19.536,0.000
3.986,-3.105,2.151,-0.854,10.090,-3.093,7.871,18.210,0.000
2.338,-3.353,0.881,-1.581,8.677,-2.858,7.031,16.504,0.000
0.810,-3.456,-0.415,-3.287,6.922,-2.557,6.800,14.670,0.000
-0.497,-3.353,-1.741,-5.565,4.977,-2.262,7.065,12.777,0.000
-1.697,-3.128,-3.171,-7.687,2.842,-2.188,7.605,10.774,0.000
-2.922,-2.930,-4.750,-9.005,0.444,-2.426,8.252,8.667,0.000
-4.191,-2.924,-6.432,-9.116,-2.296,-2.819,8.954,6.630,0.000
-5.411,-3.210,-8.077,-7.907,-5.356,-3.056,9.742,4.948,0.000
-6.439,-3.687,-9.420,-5.650,-8.428,-2.874,10.643,3.897,0.000
-7.125,-4.005,-10.059,-3.000,-10.829,-2.147,11.615,3.695,0.000
-7.328,-3.753,-9.626,-0.682,-11.798,-0.902,12.564,4.426,0.000
-6.916,-2.771,-8.111,0.937,-11.015,0.648,13.354,5.869,0.000
-5.742,-1.280,-5.988,1.993,-8.796,2.103,13.819,7.434,0.000
-3.746,0.270,-3.952,2.890,-5.889,3.010,13.797,8.380,0.000
-1.247,1.397,-2.556,3.917,-3.295,3.020,13.182,8.120,0.000
